row,zipcode,state,lat,long
1,1001,MA,42.06,-72.61
2,1002,MA,42.37,-72.52
3,1002,MA,42.37,-72.52
4,1013,MA,42.17,-72.57
5,1027,MA,42.26,-72.68
6,1050,MA,42.23,-72.88
7,1057,MA,42.09,-72.31
8,1069,MA,42.16,-72.32
9,1085,MA,42.13,-72.75
10,1085,MA,42.13,-72.75
11,1085,MA,42.13,-72.75
12,1085,MA,42.13,-72.75
13,1119,MA,42.11,-72.53
14,1301,MA,42.58,-72.59
15,1360,MA,42.7,-72.43
16,1364,MA,42.59,-72.3
17,1420,MA,42.58,-71.81
18,1420,MA,42.58,-71.81
19,1420,MA,42.58,-71.81
20,1430,MA,42.63,-71.9
21,1431,MA,42.68,-71.81
22,1440,MA,42.58,-71.98
23,1440,MA,42.58,-71.98
24,1453,MA,42.51,-71.77
25,1460,MA,42.53,-71.47
26,1462,MA,42.59,-71.72
27,1462,MA,42.59,-71.72
28,1473,MA,42.55,-71.9
29,1501,MA,42.2,-71.83
30,1510,MA,42.41,-71.68
31,1542,MA,42.2,-71.9
32,1550,MA,42.08,-72.03
33,1562,MA,42.24,-71.99
34,1566,MA,42.09,-72.06
35,1570,MA,42.04,-71.87
36,1570,MA,42.04,-71.87
37,1602,MA,42.26,-71.8
38,1605,MA,42.26,-71.8
39,1606,MA,42.26,-71.8
40,1606,MA,42.26,-71.8
41,1606,MA,42.26,-71.8
42,1701,MA,42.3,-71.43
43,1720,MA,42.48,-71.46
44,1721,MA,42.25,-71.46
45,1731,MA,42.46,-71.28
46,1748,MA,42.22,-71.52
47,1752,MA,42.34,-71.54
48,1752,MA,42.34,-71.54
49,1776,MA,42.36,-71.4
50,1776,MA,42.36,-71.4
51,1810,MA,42.65,-71.14
52,1821,MA,42.55,-71.26
53,1821,MA,42.55,-71.26
54,1826,MA,42.66,-71.3
55,1826,MA,42.66,-71.3
56,1844,MA,42.71,-71.18
57,1851,MA,42.63,-71.32
58,1852,MA,42.63,-71.32
59,1862,MA,42.57,-71.29
60,1879,MA,42.68,-71.41
61,1886,MA,42.58,-71.43
62,1890,MA,42.45,-71.14
63,1905,MA,42.47,-70.96
64,1905,MA,42.47,-70.96
65,1907,MA,42.46,-70.89
66,1923,MA,42.57,-70.95
67,1930,MA,42.62,-70.66
68,1966,MA,42.64,-70.61
69,1970,MA,42.51,-70.9
70,2052,MA,42.18,-71.3
71,2093,MA,42.06,-71.33
72,2093,MA,42.06,-71.33
73,2116,MA,42.35,-71.06
74,2127,MA,42.35,-71.06
75,2129,MA,42.38,-71.06
76,2132,MA,42.28,-71.16
77,2139,MA,42.37,-71.11
78,2141,MA,42.37,-71.11
79,2144,MA,42.39,-71.1
80,2144,MA,42.39,-71.1
81,2150,MA,42.39,-71.03
82,2155,MA,42.42,-71.1
83,2169,MA,42.26,-71
84,2184,MA,42.2,-71
85,2302,MA,42.08,-71.02
86,2341,MA,42.06,-70.85
87,2346,MA,41.86,-70.9
88,2360,MA,41.95,-70.66
89,2360,MA,41.95,-70.66
90,2360,MA,41.95,-70.66
91,2364,MA,41.99,-70.71
92,2368,MA,42.17,-71.05
93,2446,MA,42.32,-71.14
94,2452,MA,42.38,-71.24
95,2453,MA,42.38,-71.24
96,2466,MA,42.34,-71.24
97,2472,MA,42.36,-71.17
98,2472,MA,42.36,-71.17
99,2474,MA,42.41,-71.16
100,2542,MA,41.75,-70.61
101,2563,MA,41.75,-70.49
102,2601,MA,41.65,-70.29
103,2653,MA,41.79,-70
104,2668,MA,41.7,-70.37
105,2703,MA,41.93,-71.29
106,2721,MA,41.71,-71.1
107,2723,MA,41.71,-71.1
108,2747,MA,41.64,-71
109,2748,MA,41.55,-70.98
110,2760,MA,41.97,-71.33
111,2766,MA,41.96,-71.18
112,2771,MA,41.81,-71.33
113,2809,RI,41.67,-71.27
114,2813,RI,41.38,-71.65
115,2813,RI,41.38,-71.65
116,2816,RI,41.68,-71.66
117,2816,RI,41.68,-71.66
118,2817,RI,41.63,-71.65
119,2827,RI,41.69,-71.74
120,2830,RI,41.96,-71.67
121,2830,RI,41.96,-71.67
122,2852,RI,41.55,-71.46
123,2859,RI,41.95,-71.7
124,2859,RI,41.95,-71.7
125,2860,RI,41.87,-71.37
126,2860,RI,41.87,-71.37
127,2861,RI,41.87,-71.37
128,2864,RI,41.94,-71.41
129,2893,RI,41.69,-71.51
130,2893,RI,41.69,-71.51
131,2906,RI,41.82,-71.41
132,2910,RI,41.76,-71.48
133,2910,RI,41.76,-71.48
134,2914,RI,41.8,-71.35
135,2915,RI,41.77,-71.35
136,2916,RI,41.84,-71.35
137,2919,RI,41.81,-71.46
138,3036,NH,42.95,-71.25
139,3038,NH,42.89,-71.28
140,3038,NH,42.89,-71.28
141,3049,NH,42.73,-71.58
142,3051,NH,42.76,-71.43
143,3051,NH,42.76,-71.43
144,3052,NH,42.83,-71.46
145,3052,NH,42.83,-71.46
146,3053,NH,42.85,-71.36
147,3054,NH,42.86,-71.48
148,3060,NH,42.74,-71.49
149,3062,NH,42.74,-71.49
150,3064,NH,42.74,-71.49
151,3064,NH,42.74,-71.49
152,3102,NH,42.99,-71.45
153,3102,NH,42.99,-71.45
154,3103,NH,42.99,-71.45
155,3104,NH,42.99,-71.45
156,3106,NH,43.09,-71.45
157,3276,NH,43.44,-71.58
158,3276,NH,43.44,-71.58
159,3301,NH,43.23,-71.56
160,3301,NH,43.23,-71.56
161,3301,NH,43.23,-71.56
162,3446,NH,42.86,-72.28
163,3446,NH,42.86,-72.28
164,3741,NH,43.64,-72.01
165,3801,NH,43.05,-70.78
166,3810,NH,43.48,-71.24
167,3820,NH,43.19,-70.87
168,3845,NH,44.15,-71.06
169,3849,NH,43.89,-71.14
170,3867,NH,43.3,-70.97
171,3874,NH,42.89,-70.87
172,3878,NH,43.25,-70.88
173,4011,ME,43.91,-69.96
174,4027,ME,43.39,-70.85
175,4043,ME,43.38,-70.54
176,4051,ME,44.12,-70.89
177,4061,ME,43.63,-70.73
178,4073,ME,43.44,-70.78
179,4074,ME,43.59,-70.33
180,4084,ME,43.73,-70.55
181,4090,ME,43.32,-70.58
182,4092,ME,43.69,-70.35
183,4092,ME,43.69,-70.35
184,4092,ME,43.69,-70.35
185,4093,ME,43.66,-70.6
186,4105,ME,43.72,-70.24
187,4210,ME,44.08,-70.24
188,4222,ME,43.92,-70.12
189,4348,ME,44.2,-69.45
190,4350,ME,44.13,-69.96
191,4354,ME,44.4,-69.47
192,4401,ME,44.83,-68.78
193,4401,ME,44.83,-68.78
194,4468,ME,44.95,-68.73
195,4496,ME,44.65,-68.85
196,4535,ME,44.1,-69.6
197,4605,ME,44.58,-68.49
198,4660,ME,44.31,-68.36
199,4743,ME,47.26,-68.57
200,4769,ME,46.68,-67.98
201,4841,ME,44.12,-69.13
202,4841,ME,44.12,-69.13
203,4843,ME,44.2,-69.06
204,4901,ME,44.56,-69.55
205,4901,ME,44.56,-69.55
206,4938,ME,44.66,-70.14
207,4949,ME,44.38,-69.3
208,4957,ME,44.71,-69.79
209,4963,ME,44.55,-69.71
210,4973,ME,44.36,-69.19
211,4976,ME,44.77,-69.71
212,5036,VT,44.05,-72.6
213,5089,VT,43.48,-72.42
214,5201,VT,42.87,-73.18
215,5301,VT,42.86,-72.57
216,5301,VT,42.86,-72.57
217,5404,VT,44.49,-73.18
218,5408,VT,44.48,-73.27
219,5408,VT,44.48,-73.27
220,5452,VT,44.49,-73.11
221,5452,VT,44.49,-73.11
222,5452,VT,44.49,-73.11
223,5456,VT,44.2,-73.25
224,5468,VT,44.63,-73.11
225,5472,VT,44.12,-73.15
226,5477,VT,44.4,-73
227,5491,VT,44.16,-73.25
228,5641,VT,44.2,-72.5
229,5663,VT,44.15,-72.65
230,5674,VT,44.12,-72.85
231,5731,VT,43.72,-73.32
232,5743,VT,43.59,-73.27
233,5774,VT,43.42,-73.2
234,5826,VT,44.63,-72.37
235,5906,VT,44.47,-71.68
236,6001,CT,41.8,-72.83
237,6013,CT,41.76,-72.96
238,6013,CT,41.76,-72.96
239,6032,CT,41.71,-72.83
240,6037,CT,41.62,-72.77
241,6062,CT,41.66,-72.9
242,6062,CT,41.66,-72.9
243,6062,CT,41.66,-72.9
244,6066,CT,41.84,-72.45
245,6066,CT,41.84,-72.45
246,6074,CT,41.81,-72.61
247,6085,CT,41.75,-72.88
248,6106,CT,41.76,-72.68
249,6109,CT,41.7,-72.67
250,6111,CT,41.68,-72.73
251,6111,CT,41.68,-72.73
252,6118,CT,41.76,-72.61
253,6268,CT,41.8,-72.25
254,6360,CT,41.55,-72.08
255,6370,CT,41.46,-72.18
256,6370,CT,41.46,-72.18
257,6370,CT,41.46,-72.18
258,6370,CT,41.46,-72.18
259,6371,CT,41.31,-72.34
260,6374,CT,41.67,-71.92
261,6375,CT,41.4,-72.12
262,6377,CT,41.7,-71.83
263,6378,CT,41.33,-71.9
264,6382,CT,41.45,-72.12
265,6385,CT,41.34,-72.14
266,6385,CT,41.34,-72.14
267,6415,CT,41.57,-72.33
268,6422,CT,41.47,-72.68
269,6450,CT,41.53,-72.79
270,6461,CT,41.23,-73.08
271,6468,CT,41.36,-73.2
272,6489,CT,41.6,-72.88
273,6492,CT,41.44,-72.81
274,6511,CT,41.31,-72.92
275,6512,CT,41.29,-72.86
276,6605,CT,41.18,-73.19
277,6608,CT,41.18,-73.19
278,6776,CT,41.58,-73.4
279,6790,CT,41.83,-73.12
280,6791,CT,41.75,-73.05
281,6801,CT,41.37,-73.41
282,6801,CT,41.37,-73.41
283,6810,CT,41.4,-73.47
284,6851,CT,41.09,-73.42
285,6877,CT,41.27,-73.49
286,6903,CT,41.09,-73.55
287,6906,CT,41.09,-73.55
288,6906,CT,41.09,-73.55
289,7003,NJ,40.81,-74.18
290,7005,NJ,40.9,-74.4
291,7005,NJ,40.9,-74.4
292,7012,NJ,40.86,-74.15
293,7012,NJ,40.86,-74.15
294,7013,NJ,40.86,-74.15
295,7014,NJ,40.86,-74.15
296,7016,NJ,40.65,-74.3
297,7016,NJ,40.65,-74.3
298,7016,NJ,40.65,-74.3
299,7020,NJ,40.82,-73.97
300,7023,NJ,40.64,-74.38
301,7033,NJ,40.67,-74.28
302,7036,NJ,40.62,-74.23
303,7042,NJ,40.82,-74.21
304,7044,NJ,40.83,-74.24
305,7054,NJ,40.85,-74.4
306,7054,NJ,40.85,-74.4
307,7055,NJ,40.85,-74.12
308,7057,NJ,40.85,-74.1
309,7063,NJ,40.63,-74.4
310,7065,NJ,40.6,-74.28
311,7066,NJ,40.62,-74.31
312,7067,NJ,40.59,-74.31
313,7071,NJ,40.79,-74.11
314,7075,NJ,40.85,-74.08
315,7075,NJ,40.85,-74.08
316,7080,NJ,40.57,-74.41
317,7080,NJ,40.57,-74.41
318,7081,NJ,40.69,-74.32
319,7083,NJ,40.69,-74.26
320,7095,NJ,40.55,-74.28
321,7102,NJ,40.72,-74.17
322,7109,NJ,40.79,-74.16
323,7110,NJ,40.81,-74.15
324,7305,NJ,40.71,-74.06
325,7410,NJ,40.93,-74.11
326,7410,NJ,40.93,-74.11
327,7410,NJ,40.93,-74.11
328,7436,NJ,41.03,-74.24
329,7438,NJ,41.04,-74.48
330,7470,NJ,40.94,-74.24
331,7470,NJ,40.94,-74.24
332,7470,NJ,40.94,-74.24
333,7630,NJ,40.97,-74.02
334,7643,NJ,40.84,-74.03
335,7644,NJ,40.87,-74.08
336,7650,NJ,40.84,-73.99
337,7661,NJ,40.92,-74.04
338,7722,NJ,40.28,-74.16
339,7722,NJ,40.28,-74.16
340,7726,NJ,40.29,-74.36
341,7728,NJ,40.25,-74.27
342,7728,NJ,40.25,-74.27
343,7740,NJ,40.29,-73.98
344,7740,NJ,40.29,-73.98
345,7747,NJ,40.41,-74.23
346,7757,NJ,40.31,-74.02
347,7764,NJ,40.29,-74.01
348,7834,NJ,40.89,-74.48
349,7834,NJ,40.89,-74.48
350,7836,NJ,40.84,-74.7
351,7840,NJ,40.85,-74.82
352,7843,NJ,40.95,-74.65
353,7849,NJ,40.96,-74.61
354,7874,NJ,40.91,-74.7
355,7874,NJ,40.91,-74.7
356,7874,NJ,40.91,-74.7
357,7876,NJ,40.85,-74.65
358,7921,NJ,40.65,-74.67
359,7930,NJ,40.78,-74.69
360,8005,NJ,39.75,-74.22
361,8009,NJ,39.79,-74.93
362,8015,NJ,39.95,-74.55
363,8015,NJ,39.95,-74.55
364,8016,NJ,40.07,-74.85
365,8020,NJ,39.8,-75.22
366,8033,NJ,39.89,-75.03
367,8033,NJ,39.89,-75.03
368,8037,NJ,39.65,-74.77
369,8046,NJ,40.02,-74.88
370,8052,NJ,39.95,-74.99
371,8052,NJ,39.95,-74.99
372,8053,NJ,39.9,-74.92
373,8053,NJ,39.9,-74.92
374,8053,NJ,39.9,-74.92
375,8053,NJ,39.9,-74.92
376,8053,NJ,39.9,-74.92
377,8054,NJ,39.94,-74.9
378,8057,NJ,39.97,-74.94
379,8075,NJ,40.03,-74.95
380,8081,NJ,39.73,-74.98
381,8083,NJ,39.84,-75.02
382,8088,NJ,39.8,-74.62
383,8093,NJ,39.86,-75.13
384,8094,NJ,39.68,-74.98
385,8096,NJ,39.83,-75.15
386,8096,NJ,39.83,-75.15
387,8096,NJ,39.83,-75.15
388,8203,NJ,39.41,-74.36
389,8203,NJ,39.41,-74.36
390,8225,NJ,39.37,-74.55
391,8361,NJ,39.46,-74.99
392,8512,NJ,40.31,-74.51
393,8515,NJ,40.15,-74.66
394,8525,NJ,40.38,-74.76
395,8527,NJ,40.1,-74.35
396,8610,NJ,40.22,-74.76
397,8640,NJ,40.22,-74.76
398,8690,NJ,40.22,-74.76
399,8690,NJ,40.22,-74.76
400,8690,NJ,40.22,-74.76
401,8691,NJ,40.22,-74.76
402,8724,NJ,40.06,-74.11
403,8742,NJ,40.09,-74.04
404,8804,NJ,40.65,-75.08
405,8807,NJ,40.59,-74.62
406,8807,NJ,40.59,-74.62
407,8809,NJ,40.63,-74.91
408,8810,NJ,40.38,-74.51
409,8812,NJ,40.58,-74.46
410,8816,NJ,40.42,-74.41
411,8817,NJ,40.52,-74.36
412,8820,NJ,40.52,-74.36
413,8822,NJ,40.5,-74.86
414,8825,NJ,40.52,-75.05
415,8831,NJ,40.34,-74.44
416,8836,NJ,40.6,-74.56
417,8837,NJ,40.52,-74.36
418,8848,NJ,40.56,-75.09
419,8854,NJ,40.51,-74.45
420,8854,NJ,40.51,-74.45
421,8857,NJ,40.39,-74.33
422,8857,NJ,40.39,-74.33
423,8857,NJ,40.39,-74.33
424,8857,NJ,40.39,-74.33
425,8879,NJ,40.47,-74.29
426,8882,NJ,40.44,-74.37
427,8884,NJ,40.39,-74.39
428,8902,NJ,40.45,-74.48
429,9582,AE,NA,NA
430,9603,AE,NA,NA
431,10005,NY,40.71,-73.99
432,10012,NY,40.71,-73.99
433,10016,NY,40.71,-73.99
434,10019,NY,40.71,-73.99
435,10022,NY,40.71,-73.99
436,10028,NY,40.71,-73.99
437,10033,NY,40.71,-73.99
438,10301,NY,40.58,-74.14
439,10308,NY,40.58,-74.14
440,10308,NY,40.58,-74.14
441,10512,NY,41.41,-73.68
442,10522,NY,41.01,-73.86
443,10523,NY,41.05,-73.81
444,10524,NY,41.37,-73.92
445,10530,NY,41.02,-73.8
446,10532,NY,41.1,-73.79
447,10541,NY,41.36,-73.74
448,10542,NY,41.36,-73.73
449,10567,NY,41.3,-73.89
450,10583,NY,40.98,-73.77
451,10603,NY,41.02,-73.75
452,10605,NY,41.02,-73.75
453,10704,NY,40.94,-73.86
454,10706,NY,40.98,-73.87
455,10707,NY,40.95,-73.82
456,10708,NY,40.93,-73.82
457,10918,NY,41.35,-74.27
458,10927,NY,41.18,-73.95
459,10940,NY,41.44,-74.42
460,10950,NY,41.32,-74.18
461,10954,NY,41.09,-74.01
462,10956,NY,41.15,-73.99
463,10992,NY,41.42,-74.15
464,10998,NY,41.32,-74.54
465,11003,NY,40.7,-73.7
466,11040,NY,40.73,-73.68
467,11050,NY,40.82,-73.68
468,11204,NY,40.64,-73.94
469,11215,NY,40.64,-73.94
470,11224,NY,40.64,-73.94
471,11225,NY,40.64,-73.94
472,11233,NY,40.64,-73.94
473,11354,NY,40.77,-73.84
474,11354,NY,40.77,-73.84
475,11357,NY,40.79,-73.81
476,11357,NY,40.79,-73.81
477,11358,NY,40.77,-73.84
478,11362,NY,40.76,-73.74
479,11363,NY,40.76,-73.74
480,11364,NY,40.74,-73.75
481,11373,NY,40.72,-73.87
482,11374,NY,40.72,-73.86
483,11379,NY,40.71,-73.88
484,11385,NY,40.7,-73.89
485,11415,NY,40.7,-73.82
486,11419,NY,40.68,-73.82
487,11423,NY,40.71,-73.76
488,11542,NY,40.86,-73.63
489,11542,NY,40.86,-73.63
490,11542,NY,40.86,-73.63
491,11549,NY,40.7,-73.61
492,11561,NY,40.58,-73.65
493,11566,NY,40.65,-73.55
494,11570,NY,40.66,-73.63
495,11577,NY,40.77,-73.64
496,11581,NY,40.66,-73.7
497,11590,NY,40.75,-73.58
498,11598,NY,40.63,-73.72
499,11704,NY,40.71,-73.35
500,11706,NY,40.72,-73.25
501,11710,NY,40.65,-73.52
502,11710,NY,40.65,-73.52
503,11713,NY,40.75,-72.94
504,11714,NY,40.74,-73.48
505,11720,NY,40.87,-73.08
506,11733,NY,40.93,-73.1
507,11735,NY,40.73,-73.44
508,11743,NY,40.87,-73.4
509,11743,NY,40.87,-73.4
510,11757,NY,40.68,-73.37
511,11757,NY,40.68,-73.37
512,11763,NY,40.82,-72.98
513,11764,NY,40.93,-72.98
514,11772,NY,40.76,-73.01
515,11779,NY,40.8,-73.12
516,11779,NY,40.8,-73.12
517,11779,NY,40.8,-73.12
518,11779,NY,40.8,-73.12
519,11779,NY,40.8,-73.12
520,11783,NY,40.66,-73.49
521,11783,NY,40.66,-73.49
522,11790,NY,40.9,-73.12
523,11791,NY,40.81,-73.5
524,11795,NY,40.7,-73.29
525,11795,NY,40.7,-73.29
526,11797,NY,40.81,-73.47
527,11801,NY,40.76,-73.52
528,11804,NY,40.75,-73.45
529,11949,NY,40.85,-72.79
530,11975,NY,40.98,-72.18
531,12010,NY,42.94,-74.19
532,12020,NY,43,-73.85
533,12033,NY,42.53,-73.7
534,12054,NY,42.62,-73.83
535,12065,NY,42.85,-73.8
536,12078,NY,43.05,-74.34
537,12095,NY,43,-74.37
538,12110,NY,42.74,-73.74
539,12158,NY,42.53,-73.8
540,12166,NY,42.83,-74.45
541,12306,NY,42.8,-73.92
542,12508,NY,41.5,-73.96
543,12518,NY,41.41,-74.04
544,12533,NY,41.58,-73.8
545,12550,NY,41.5,-74.02
546,12553,NY,41.47,-74.02
547,12563,NY,41.5,-73.58
548,12572,NY,41.92,-73.9
549,12586,NY,41.55,-74.18
550,12601,NY,41.69,-73.92
551,12603,NY,41.69,-73.92
552,12603,NY,41.69,-73.92
553,12721,NY,41.55,-74.44
554,12754,NY,41.8,-74.74
555,12804,NY,43.34,-73.67
556,12839,NY,43.3,-73.58
557,12866,NY,43.06,-73.77
558,12901,NY,44.69,-73.45
559,12919,NY,44.98,-73.44
560,13021,NY,42.93,-76.56
561,13021,NY,42.93,-76.56
562,13027,NY,43.15,-76.33
563,13027,NY,43.15,-76.33
564,13027,NY,43.15,-76.33
565,13027,NY,43.15,-76.33
566,13027,NY,43.15,-76.33
567,13036,NY,43.28,-76.14
568,13057,NY,43.06,-76.07
569,13088,NY,43.1,-76.21
570,13088,NY,43.1,-76.21
571,13090,NY,43.1,-76.21
572,13116,NY,43.07,-76
573,13166,NY,43.04,-76.56
574,13209,NY,43.04,-76.14
575,13215,NY,43.04,-76.14
576,13346,NY,42.82,-75.54
577,13350,NY,43.02,-74.99
578,13357,NY,43.01,-75.04
579,13409,NY,42.97,-75.58
580,13421,NY,43.08,-75.65
581,13492,NY,43.12,-75.29
582,13502,NY,43.1,-75.23
583,13502,NY,43.1,-75.23
584,13502,NY,43.1,-75.23
585,13601,NY,43.97,-75.91
586,13601,NY,43.97,-75.91
587,13603,NY,43.97,-75.91
588,13634,NY,44,-76.04
589,13637,NY,44.08,-75.8
590,13637,NY,44.08,-75.8
591,13662,NY,44.92,-74.89
592,13732,NY,42.07,-76.16
593,13753,NY,42.27,-74.91
594,13760,NY,42.09,-76.05
595,13790,NY,42.11,-75.96
596,13905,NY,42.1,-75.91
597,14006,NY,42.63,-79.02
598,14032,NY,43,-78.63
599,14034,NY,42.49,-78.86
600,14034,NY,42.49,-78.86
601,14043,NY,42.91,-78.7
602,14051,NY,43.04,-78.7
603,14059,NY,42.83,-78.63
604,14059,NY,42.83,-78.63
605,14063,NY,42.44,-79.33
606,14072,NY,43.01,-78.96
607,14127,NY,42.76,-78.74
608,14127,NY,42.76,-78.74
609,14150,NY,43,-78.87
610,14172,NY,43.31,-78.82
611,14207,NY,42.88,-78.85
612,14213,NY,42.88,-78.85
613,14216,NY,42.88,-78.85
614,14217,NY,42.88,-78.85
615,14217,NY,42.88,-78.85
616,14218,NY,42.88,-78.85
617,14221,NY,42.88,-78.85
618,14222,NY,42.88,-78.85
619,14226,NY,42.88,-78.85
620,14228,NY,42.88,-78.85
621,14414,NY,42.91,-77.74
622,14425,NY,42.95,-77.32
623,14425,NY,42.95,-77.32
624,14425,NY,42.95,-77.32
625,14425,NY,42.95,-77.32
626,14425,NY,42.95,-77.32
627,14427,NY,42.63,-78.05
628,14428,NY,43.1,-77.88
629,14433,NY,43.08,-76.87
630,14450,NY,43.1,-77.44
631,14456,NY,42.86,-76.98
632,14472,NY,42.95,-77.59
633,14487,NY,42.82,-77.66
634,14522,NY,43.06,-77.23
635,14530,NY,42.71,-78
636,14530,NY,42.71,-78
637,14534,NY,43.09,-77.51
638,14559,NY,43.18,-77.8
639,14559,NY,43.18,-77.8
640,14580,NY,43.21,-77.42
641,14580,NY,43.21,-77.42
642,14580,NY,43.21,-77.42
643,14586,NY,43.03,-77.69
644,14589,NY,43.24,-77.15
645,14589,NY,43.24,-77.15
646,14607,NY,43.16,-77.61
647,14607,NY,43.16,-77.61
648,14612,NY,43.16,-77.61
649,14615,NY,43.16,-77.61
650,14619,NY,43.16,-77.61
651,14623,NY,43.16,-77.61
652,14623,NY,43.16,-77.61
653,14623,NY,43.16,-77.61
654,14624,NY,43.16,-77.61
655,14739,NY,42.2,-78.14
656,14750,NY,42.1,-79.32
657,14760,NY,42.08,-78.43
658,14787,NY,42.32,-79.57
659,14807,NY,42.39,-77.69
660,14818,NY,42.41,-76.84
661,14843,NY,42.32,-77.66
662,14846,NY,42.52,-77.98
663,14850,NY,42.44,-76.5
664,14869,NY,42.33,-76.78
665,15042,PA,40.68,-80.25
666,15044,PA,40.63,-79.94
667,15068,PA,40.56,-79.75
668,15068,PA,40.56,-79.75
669,15076,PA,40.61,-79.83
670,15076,PA,40.61,-79.83
671,15084,PA,40.6,-79.76
672,15102,PA,40.32,-80.03
673,15106,PA,40.4,-80.08
674,15108,PA,40.51,-80.16
675,15116,PA,40.52,-79.95
676,15116,PA,40.52,-79.95
677,15120,PA,40.4,-79.9
678,15122,PA,40.35,-79.9
679,15137,PA,40.37,-79.8
680,15140,PA,40.4,-79.77
681,15146,PA,40.42,-79.76
682,15146,PA,40.42,-79.76
683,15205,PA,40.43,-79.97
684,15209,PA,40.43,-79.97
685,15218,PA,40.43,-79.97
686,15221,PA,40.43,-79.97
687,15226,PA,40.43,-79.97
688,15227,PA,40.43,-79.97
689,15227,PA,40.43,-79.97
690,15235,PA,40.43,-79.97
691,15237,PA,40.43,-79.97
692,15237,PA,40.43,-79.97
693,15243,PA,40.43,-79.97
694,15301,PA,40.17,-80.24
695,15301,PA,40.17,-80.24
696,15312,PA,40.28,-80.47
697,15367,PA,40.26,-80.05
698,15456,PA,39.92,-79.64
699,15478,PA,39.8,-79.8
700,15522,PA,40.01,-78.5
701,15601,PA,40.31,-79.54
702,15601,PA,40.31,-79.54
703,15642,PA,40.32,-79.69
704,15642,PA,40.32,-79.69
705,15642,PA,40.32,-79.69
706,15644,PA,40.33,-79.62
707,15650,PA,40.31,-79.38
708,15650,PA,40.31,-79.38
709,15672,PA,40.22,-79.6
710,15701,PA,40.62,-79.15
711,15701,PA,40.62,-79.15
712,15701,PA,40.62,-79.15
713,15902,PA,40.32,-78.91
714,15904,PA,40.32,-78.91
715,15905,PA,40.32,-78.91
716,15943,PA,40.47,-78.83
717,16001,PA,40.86,-79.89
718,16001,PA,40.86,-79.89
719,16001,PA,40.86,-79.89
720,16001,PA,40.86,-79.89
721,16023,PA,40.78,-79.75
722,16034,PA,40.85,-79.75
723,16037,PA,40.8,-80.12
724,16055,PA,40.73,-79.73
725,16055,PA,40.73,-79.73
726,16056,PA,40.75,-79.81
727,16057,PA,41.07,-80.06
728,16117,PA,40.86,-80.28
729,16125,PA,41.4,-80.38
730,16150,PA,41.25,-80.48
731,16172,PA,41.11,-80.33
732,16201,PA,40.82,-79.52
733,16201,PA,40.82,-79.52
734,16238,PA,40.78,-79.52
735,16256,PA,40.87,-79.17
736,16335,PA,41.64,-80.14
737,16347,PA,41.69,-79.02
738,16415,PA,42.03,-80.25
739,16423,PA,42.01,-80.34
740,16438,PA,41.89,-79.84
741,16504,PA,42.12,-80.08
742,16504,PA,42.12,-80.08
743,16510,PA,42.12,-80.08
744,16601,PA,40.5,-78.4
745,16601,PA,40.5,-78.4
746,16602,PA,40.5,-78.4
747,16613,PA,40.55,-78.54
748,16625,PA,40.29,-78.44
749,16630,PA,40.46,-78.58
750,16648,PA,40.43,-78.39
751,16652,PA,40.49,-78.01
752,16652,PA,40.49,-78.01
753,16671,PA,40.8,-78.39
754,16738,PA,41.87,-78.66
755,16801,PA,40.79,-77.85
756,16802,PA,40.8,-77.85
757,16822,PA,41.07,-77.58
758,16912,PA,41.68,-77.06
759,16915,PA,41.77,-78.01
760,16927,PA,41.92,-77.67
761,16929,PA,41.99,-77.12
762,16946,PA,41.9,-77.13
763,16946,PA,41.9,-77.13
764,17003,PA,40.33,-76.5
765,17007,PA,40.15,-77.13
766,17011,PA,40.24,-76.92
767,17011,PA,40.24,-76.92
768,17011,PA,40.24,-76.92
769,17011,PA,40.24,-76.92
770,17022,PA,40.15,-76.59
771,17025,PA,40.28,-76.93
772,17036,PA,40.26,-76.71
773,17044,PA,40.59,-77.57
774,17045,PA,40.57,-76.99
775,17050,PA,40.24,-77.02
776,17050,PA,40.24,-77.02
777,17055,PA,40.21,-77
778,17055,PA,40.21,-77
779,17055,PA,40.21,-77
780,17057,PA,40.19,-76.7
781,17063,PA,40.71,-77.58
782,17070,PA,40.23,-76.87
783,17074,PA,40.47,-77.13
784,17090,PA,40.33,-77.19
785,17098,PA,40.58,-76.61
786,17109,PA,40.27,-76.88
787,17111,PA,40.27,-76.88
788,17113,PA,40.27,-76.88
789,17201,PA,39.93,-77.65
790,17257,PA,40.04,-77.52
791,17268,PA,39.75,-77.58
792,17268,PA,39.75,-77.58
793,17313,PA,39.89,-76.64
794,17313,PA,39.89,-76.64
795,17316,PA,39.93,-76.97
796,17325,PA,39.83,-77.23
797,17325,PA,39.83,-77.23
798,17325,PA,39.83,-77.23
799,17329,PA,39.76,-76.85
800,17331,PA,39.81,-76.98
801,17340,PA,39.74,-77.08
802,17345,PA,40.06,-76.72
803,17349,PA,39.73,-76.69
804,17349,PA,39.73,-76.69
805,17350,PA,39.86,-77.05
806,17356,PA,39.89,-76.6
807,17356,PA,39.89,-76.6
808,17360,PA,39.85,-76.76
809,17360,PA,39.85,-76.76
810,17363,PA,39.75,-76.59
811,17363,PA,39.75,-76.59
812,17364,PA,39.92,-76.87
813,17402,PA,39.96,-76.73
814,17402,PA,39.96,-76.73
815,17402,PA,39.96,-76.73
816,17403,PA,39.96,-76.73
